scheda;word
FOTOGR-II-3730;tonèla|gemma|cavedago|frazione|ritrae|ernesto|teresina|omonima|giulio|enrico|fratello|figlio|daldoss|teresa|moglie|della|viola|daldoss|famiglia|figlia|nesto|cugina
FOTOGR-II-3731;daldoss|altri|commilitoni|centro|genova|tonèla|ernesto|nesto|divisa|severino|ritiro|pompiere.-
FOTOGR-II-3732;ritiro|ritratto|cavedago|ernesto|nesto|durante|genova|divisa|daldoss|vigile|severino|tonèla|fuoco.
FOTOGR-II-3733;tonèla|daldoss|cavedago|malga|baffi|mezzolombardo|primo|altri|seduto|sconosciuti|giacomo|panca|sulla|piano
FOTOGR-II-3734;divisa|ernesto|daldoss|fuoco|vigile|ritratto|durante|cavedago|genova|tonèla|nesto|severino|ritiro
FOTOGR-II-3735;alpino|ritiro|enrico|durante|tonela|ritratto|adige|cavedago|daldoss
FOTOGR-II-3736;daldoss|adige|alpini|tonèla|ritiro|cavedago|sinistra|presente|compagni|primo|enrico|gruppo|sconosciuti|altri
FOTOGR-II-3737;giorno|cosiddetti|feste|porta|segno|domenica|occasioni|della|giacomo|abiti|dalle|tonela|clamer|ovvero|vestono|particolari|religiose|caterina|osti|daldoss|matrimonio|vista|moglie|fotografia|contratto|matrimonio|ritrae|nuziale|appena
FOTOGR-II-3738;severino|feste|giorno|matrimonio|viola|moglie|tonela|ovvero|ernesto|dalle|particolari|ritrae|cavedago|nesto|1921-1981|domenica|1908-1976|teresa|religiose|della|abiti|teresina|vestono|cosiddetti|occasioni
FOTOGR-II-3739;fotogr-ii-3742|schede|staco|cavedago|della|cavedago|osti|sinistra|endrizzi|centro|fotogr-ii-3755.corteo|daldoss|sinistra|marito|parroci|bruno|ernesto|stesso|manzin|angelo|giuseppe|sacramento|albino|mattè|troviamo|coristi|migolota|sacramento|corteo|davanti|necrofori|1923-2005|confraternita|dalsass|davanti|fascia|frazione|destra|membri|grandi|santissimo|mattè|1913-1989|fotogr-ii-3748|agostino|turno|feretro|portano|cavedago|endrizzi|gruppo|ciapelan|feretro|viola|ebbero|daldoss|funebre|sinistra|dietro|carmen|braccio|funerale|primi|figli
FOTOGR-II-3740;1931|vescovo|forego|piano|eugenio|tenaglia|vescovo|classe|scattata|saluto|comune|cesarina|micheli|cavedago|poesia|mulino|recla|cavedago|saluta|nonno|bambino|anche|destra|assieme|frazione|emanuele|pietro|testa|andalo|presenti|ponte|gruppo|occhiali|mattè|veterinario|clamer|soprabito|l'arrivo|bianco|primo|popolazione|uomini|parroco|spormaggiore|girata|autorità|vestito|dietro|vicino|sinistra|maestro|porte|veterinario|sinistra|livio|tomàs|cornelio|fotografia|cavedaghesi|erano|salutano|stata|pugnatta|recitata|bambina|viola|ferazza|comune|l'uomo
FOTOGR-II-3741;oreste|scudelar|piazza|destra|elvira|della|fuoco|dietro|endrizzi|piedi|sinistra|ragazzo|divisa|gioacchino|feraza|cavedago|pinela|generosi|osti|ingegneri|promotori|viola|rodolfo|vigile|maestra|garda|dalsass|riva|primo|clamer|parte|1952|tommaso|mons|franco|maestro|guglielmo|chiesa|sindaco|rauzi|cornelio|viola|gioachino|tommaso|1920-2007|1927-2016).benedizione|madrina|emanuele|dott|benedizione|campana|vescovo|giulio|viola|1899-1965,
FOTOGR-II-3742;della|albino|fascia|parroci|agostino|fotogr-ii-3739|viola|sacramento|sacramento|daldoss|cavedago|sinistra|centro|schede|cavedago|angelo|sinistra|ernesto|dietro|funebre|fotogr-ii-3755|grandi|turno|gruppo|stesso|migolota|santissimo|endrizzi|destra|daldoss|fotogr-ii-3748|membri|confraternita|cavedago|corteo|ebbero|coristi|troviamo|funerale|sinistra|marito|1913-1989|portano|manzin|braccio|osti|frazione|1923-2005|bruno|necrofori|mattè|giuseppe|davanti|staco|figli|feretro|ciapelan|davanti|dalsass|carmen|feretro|endrizzi
FOTOGR-II-3743;terzo|fascista|viola|davanti|sesto|commissario|l'ingegner|prima|sinistra|clamer|attilio|quarto|bolzano.foto|parroco|dopolavoro|ultima|nella|negli|emanuele|acciaierie|cavedago|martinelli|destra|penultima|gruppo|presente|albino|terza|sinistra|graziella|primo|viola|faustino|trattoria|osti|begel|bruno|fila|fila|staco|sinistra|staco|viola|papà|arturo|fratello|mattè|cavedago|pinter|pietro|dirigeva|seduto
FOTOGR-II-3744;spormaggiore|occasione|corpo|sulle|spormaggiore|clamer|cavedago|lorenzo|emanuele|della|gruppo|centro|cavedago|spormaggiore|partire|eccher|presenti|divisa|carabinieri|festa|nell'ultima|osti|sindaco|fotografia|parroco|fila|enrico|fratello|autorità|sinistra|scale|figure|scattata|alcune|spormaggiore|1952|scuole|delle
FOTOGR-II-3745;ernesto|cavedago|fotografo|nell'angolo|ritratto|trento-via|scritta|viola|grazioli|sisinio|fotografico|padre|brunner&co|1913-1997|destro
FOTOGR-II-3746;pinter|pensiero|fotografico|ritratto|1895-1970|emanuele|pinter|.don|faustino|dedica|1939|cavedago|data|parroco|agnese|memore|enrico|pergine|14/7/35
FOTOGR-II-3747;19w09|.classe|emanuele|conte|sinistra|fortunato|sinistra|osti|parente|cavedago|seduti|coscritti|sedriago|impiegato|daldoss|sconosciuto|giulio|della|podestà|pozza|sonador|endrizzi|maestrin|scritta|pavèla|classe|mansueto|viola|bèlo|pesavento|piedi|cavedago|toniol|cesare|pietro|dalsass|comunale|ciaìn|albino|suonatore|silvio|augusto|angelo|fisarmonica|1909|bellavista|clamer|erminio
FOTOGR-II-3748;confraternita|marito|chiesa|fotogr-ii-3742|troviamo|necrofori|ebbero|grandi|giuseppe|fascia|endrizzi|dalsass|sacramento|fotogr-ii-3739|feretro|sinistra|sacramento|cavedago|albino|cavedago|daldoss|staco|ciapelan|feretro|corteo|bruno|cavedago|endrizzi|della|centro|1923-2005|fotogr-ii-3755|1913-1989|stesso|funebre|funerale|membri|figli|agostino|carmen|schede|santissimo|davanti|migolota|portano|parrocchiale|braccio|parroci|turno
FOTOGR-II-3749;(1919-2010|sacro|giovanni|1927).don|moglie|silvio|ciapelan|famiglia|cavedago|clamer|1917-1989|1916-1996|originaria|migolota|1922-1992|1911-1990|ricci|bambino|1946|della|osti|bianca|emanuele|dario|figlio|nipote|dietro|clamer|membri|carolina|direttore|figlia|molveno|sconosciuto|sinistra|ciapelan|1955|1886-1966|alfonso|alfonso|prima|america|beniamino|bottega|residente|endrizzi|1870-1968|ersilia|capelli|trento|tullia|trattarsi|potrebbe|fila|dalsass|alfonso|ritrae|livio|1915-1992|enrico|clamer|figlio|cuore|agostino
FOTOGR-II-3750;enrico|pozza|1911|manzin|sinistra|panéta|comunale|màgola|ampelio|zinto|zinio|giori|coscritti|mario|classe|viola|epifanio|seduti|osti|impiegato|camillo|clamer|cavedago|luigi|piedi
FOTOGR-II-3751;gruppo|cavedago|fotografati|tipici|abiti|eleganti|vestono|uomini|'20/'30|fotografia|degli
FOTOGR-II-3752;endrizzi|cavedago.tullio|cròz|tullio|ritratto|fotografico
FOTOGR-II-3753;osti|trattoria|indicato|emanuele|frazione|famiglia|clamer|cavedago.emanuele|matté|trattoria|dall'insegna|davanti|clamer
FOTOGR-II-3754;enrico|migolota|occasione|osti|matté|clamer|cavedago|bambina|piano|parenti|destra|osti|giuseppe|trattoria|riuniti|l'uomo|loro|1913-1989).matrimonio|rina|clamer|primo|davanti|fratello|endrizzi|matrimonio|frazione
FOTOGR-II-3755;agostino|corteo|hanno|sacramento|centrale|fotogr-ii-3739|funebre|parrocchiale|schede|cavedago|ciapelan|emerge|davanti|parroci|fotogr-ii-3742|cavedago|lorenzo|turno|feretro|fascia|sinistra|chiesa|maestro|fotogr-ii-3748|sindaco|cavedago|piazza|della|braccio|gruppo|dell'ex|membri|sulla|figura|centro|coristi|confraternita|sacramento|1920-2007|soprabito|l'insegna|grandi|santissimo|sinistra|dalsass|portano|troviamo|dove|chiaro|albergo|stesso|cornelio|funerale
FOTOGR-II-3756;dalsass|suonatore|fisarmonica|19w09|.classe|classe|1909|parente|toniol|pesavento|pozza|giulio|coscritti|endrizzi|ciaìn|clamer|bèlo|cavedago|bellavista|erminio|emanuele|augusto|maestrin|sinistra|pietro|daldoss|seduti|della|comunale|albino|sconosciuto|sinistra|podestà|scritta|osti|viola|sonador|fortunato|mansueto|sedriago|pavèla|conte|silvio|piedi|cesare|impiegato|angelo|cavedago),
FOTOGR-II-3757;osti|cavedago|intravede|spormaggiore|fotografati|scale|sulle|parrocchiale|della|osti|podestà|parenti|chiesa|battesimo|spormaggiore|davanti|emanuele|carabinieri|parroco|spormaggiore|eccher|alcuni|lorenzo|panciotto|clamer
FOTOGR-II-3758;(1913-1997|padre|cavedago|fotografico|sisinio|ernesto|viola|ritratto
FOTOGR-II-3759;della|clamer|prima|squadra|paganella|silvio|nino|olivo|condotto|corrado|mattè|allenatore|milano|medico|dell'altipiano|dalsass|sinistra|emanuele|figlio|cavedago|endrizzi|arrigo|calcio|frazione|zeni|amico|seduti|viola|civico|emigrato|enrico|viola|pocher|belgio|abitava|viola.il|giovanni|giuseppe|piedi|degli|cavedago|adriano
FOTOGR-II-3760;daldoss|sorella|bruno|endrizzi|genitori|1911-1990|fotografia|migolota|1913-1989|moglie|clamer|giuseppe|1927|carmen|donato|osti|gruppo|clamer|viola|frazione|cavedago|nato|enrico|1908-1985|endrizzi|amici|màgola|mattè|sinistra:
FOTOGR-II-3761;riva-|clamer|carabiniere|sinistra|all'arrivo|uomini|molveno-mezzocorona|quinto|emanuele|divisa|cavedago|corsa|osti|corsa|autisti|cavedago|1898-1954|fotografato|della
FOTOGR-II-3762;casa|l'elevata|matté|fotografati|degli|individuabili|osti|ghiacciata|paesaggio|fronte|innevate|infatti|famiglia|fotografia|della|dolomiti|stata|d'inverno|ritrae|fondo|frazione|porta|sulla|ritratti|lungo|dalsass|scattata|visibile|brenta|strada|statale|cavedago|clamer|macchina|quantità|busa|
FOTOGR-II-3763;forbice|clamer|sotto|cavedago.enrico|nella|osti|potatura|trova|enrico|famiglia|fotografato|frutteti|stivali|1911-1990|mattè|frazione
FOTOGR-II-3764;mobilia|ricorda|della|uomini|casa|contadina|fotografia|vedono|visibile|fuoco|numero|poggiolo|caduta|cercano|escono|lungo|sinistra|legno|esterno|porta|fiamme|alcuni|quale|vigile|salvare|scala|accede|incendio|tetto|tramite
FOTOGR-II-3765;mattè|1911-1990|osti|cavedago|1905-1942|clamer|alfonso|della|famiglia|1871-1919|seduti|clamer|1871-1919).famiglia|fotografia|agnese|sinistra|clamer|bambina|uomini|1845-1927|endrizzi|sconosciuta|donne|davanti|emanuele|originaria|1875-1951|osti|moglie|enrico|frazione|dietro|sconosciuta|giulio|nipote|figlia|1871-1919|1871-1944|figlio|bambino|1898-1954|padre
FOTOGR-II-3766;sconosciuti|podestà|donne|fronte|clamer|matté|emanuele|tranne|presente|1898-1954|alcune|legno|malga|cavedago|rientro|osti|fotografia|trainato|l'unico|nella|frazione|ferro|carro|ritrae|dalla|osti|fotografati|cavallo|bambini|dagnola
FOTOGR-II-3767;cavedago|sulle|osti|spormaggiore|1920-2007|fotografia|autorità|gruppo|della|spormaggiore|scale|seconda|sindaco|1952|sinistra|fila|eccher|cornelio|fianco|lorenzo|alcune|emanuele|centro|occasione|nella|spormaggiore|clamer|corpo|scuole|festa|scattata|spormaggiore|delle|1898-1954|destra|presenti|primo|fila|figure|divisa|spormaggiore|carabinieri|parroco
FOTOGR-II-3768;mattè|osti|osti|frazione|fotografia|ritrae|fotografico|emanuele|clamer|1845-1927|cavedago.giulio|della|libro|1845-1927|titolo|ritratto|sbagliato,
FOTOGR-II-3769;libro|fotografico|mattè|moglie|ritratto|fotografia|dalsass|ritrae|1847-1922|emanuele|osti|cavedago|carolina|della|titolo|frazione|cavedago.carolina|1847-1922|1845-1927|dalsass|sbagliato|cavedago|clamer|fortunata
FOTOGR-II-3770;emanuele|endrizzi|cavedago|ritratto|fotografico|migolota|1879-1932)
FOTOGR-II-3771;durante|endrizzi|recto|kelderasze|prima|della|scheda|1875-1951|clamer|osti|moglie|raffigura|spedita|guerra|1871-1919|stata|germania|cartolina|giulio|permanenza|mondiale|fotogr-ii-3772|cavedago|kelderasze|.
FOTOGR-II-3772;8.xii.15|stampato|cavedago|durante|scheda|endrizzi|spedizione|guerra|spormagiore|lettura|kelderasze|permanenza|l'indirizzo|136|sinistra|calce|giulio|indicano|testo|arb.-abtlg|photokunst|timbro|zenzukiert|scrive|sante|riesce|prima|moglie|mezolombardo|clamer|osti|luogo|cartolina|1875-1951|mondiale|augura|indirizzo|fotogr-ii-3771|felgposta|stampa|spedita|indica|1871-1919|della|cavedago|leggere|difficile|saputo|morte|tirol|l'autore|cartolina|degli|orsova|riporta|destra|5810/7|germania|stata|firma|verso|feste|moglie
FOTOGR-II-3773;magon|fotografia|marito|l'ultimo|carlo|nordera|1932-2010|osti|cavedago|binoti|vivevano|piffer|comare|davanti|sconosciuto|1943-1979|cacciatori|clamer|sinistra|cavedago|sores|daldoss|alcuni|della|diomira|albino|croce|mattè|dalsass|casa|frazione
FOTOGR-II-3774;cane|bruno|mantoa|cacciatori|fotografia|zeni|osti|zeni|mattè|dalsass|cavedago|davanti|1946-2007|cavedago|frazione|1951-1986|migolota|alcuni|clamer|endrizzi|sinistra|sergio
FOTOGR-II-3775;(1908-1985|sinistra|bocce|osti|giuliano|quest'ultimi|donato|nato|1911-1990|cavedago|enrico|viola|della|campo|vittoria|bocce|premiazione|coppa|màgola|vecchio|padre|clamer
FOTOGR-II-3776;cavedago|sinistra|visibile|vecchie|pozza|parte|vedono|pozza|statale|piazzetta|cavedago|laghi|della|nella|collega|arcobaleno|acquazzone|generato|quella|accesso|situate|pressi|cielo|sovrastate|l'arcobaleno|vedere|molveno|andalo|l'incrocio|pozza|frazione|legno|abitazioni|intravede|stretta|tenno|dalsass|coperto|attuale|strada|anche|fondo|sasso
FOTOGR-II-3777;coperto|linzoi|leva|vante|viaggio|coscritti|doveva|mezzolombardo|alcuni|mezzolombardo|ricoperto|cavedago|classe|1912|a|esserci|veniva|dalsass|visita|fèn|fortunato|andava|s-cialàr|alleviare|leva|carro|disagio|cavedaghesi
FOTOGR-II-3778;cavedago|slosser|endrizzi|vilari|piedi|cavedago|olivo|maria|staco|piffer|parroco|carla|vittorio|madalena|sergio|teresina|chiesa|daldoss|castelan|giorno|dalsass|moglie|dario|originario|cavedago|bambini|mamma|classe|migolota|comunione|viola|sinistra|vante|tomàs|davanti|maestra|parrocchiale|migolota|paganella|gemelle|prima|della|carmen
FOTOGR-II-3779;classe|coscritti|dalsass|della|seduti|suonatore|subla|titolare|dalsass|stornèl|modesto|fisarmonica|sinistra|daldoss|eucherio|fortunato|cornelio|marito|parènte|moglie|fratello|natalia|1922-2004|osti|ovvero|1922|viola|fotografia.classe|sonador|dalsass|piedi|andalo|albino|giovanni|cavedago|clamer|marino|papa|pozza
FOTOGR-II-3780;morena|pieno|dalsass|ovvero|dalla|rientro|grezzo|linzoi|insieme|cavedago|raccolta|venivano|guidato|fortunato|avvolto|cucite|dario|erspan|figlia|lenzuola|trattore|pozza|padre|nipote|carico|angoli|riempite|legate|corde|fieno|luisa
FOTOGR-II-3781;dario|marito|fortunato|cavedago|1922-2004|fondo|moglie|prati|chiesa|visibile|delle|dalsass|1912-2007|cavedago|sinistra|frazione|monte|bedolè|della|brenta|campanile|tommaso|fortunato|pozza|dalsass|dolomiti|figlio|famiglia|dietro|dalsass).famiglia
FOTOGR-II-3782;portico|probabilmente|scattata|fortunato|stata|frazione|1959|pozza|fronte|dalsass|dalla|trasferimento|cavedago.
FOTOGR-II-3783;alberi|forse|manzin|migolota|annamaria|subla|destra|luigi|denno|annarosa|bruno|festa|della|antonio|rosso|bambino|1950-1954|bruna|ginocchio|viola|dalsass|cavedago|fiorello|zefferino|ragazzi|figli|panéta|maestra|priori|mariarosa|degli|tonaza|mario|gabriella|màgola|clamer|cavedago.i|endrizzi|seduti|tonidandel|mamma|padre|piedi|endrizzi|mezzolombardo|weber|paganella|località|antonio|endrizzi|dietro|ruggero|marden|daria|altri|1952-2013|figlia|vivevano|cavedago|sconosciuti|dario|1951-1954|occhiali|sinistra|enrico|figlio|livio|dalsass|paganella|forestali
FOTOGR-II-3784;bicicletta|bedolè|degli|dalsass|fianco|endrizzi|cappuccio|brenta|giovane|america|monte|intravede|piazzetta|pozza|strada|bellavista|nella|delle|sulla|originario|sterrata|capusi|cavedago|fondo|all'epoca|scattata|dolomiti|daldoss|dell'epoca|mentre|settanta|all'estrema|piazza|vecchia|cavedago|frazione|residente|portava|guida|strada|cavedago|destra|dario|pozza|cavolo|della|trattore|stata|sinistra
FOTOGR-II-3785;spormaggiore|dall'alto|1950-51.veduta
FOTOGR-II-3786;sfondo|sullo|spormaggiore|veduta|1958paesaggio
FOTOGR-II-3787;fotografia|spormaggiore|1973|scattata|paese.1973|veduta|prati|sud-ovest
FOTOGR-II-3788;nisclaia|fontanele|nisclaia.veduta|veduta
FOTOGR-II-3789;costruzione|rispetto|veduta|oggi|basso|stalla|presenti|1974|molini|decristan|pochissime
FOTOGR-II-3790;paragone|importante|veduta|stessa|1974.2004|nella|molini|2004.
FOTOGR-II-3791;1934|cartolina|castel|rappresenta|della|'trentino'|dintorni|castel|didascalia|belfort|fai-andalo|.cartolina|recita:
FOTOGR-II-3792;vista|castel|1973.castel|belfort
FOTOGR-II-3793;vista|sotto|castello|dall'odierna|provinciale|nevicata.castel|un'abbondante|belfort|strada
FOTOGR-II-3794;castel|veduta|nord.castel|belfort
FOTOGR-II-3795;castel|luna|fotografia|chiaro|strada|nord-est|lascia|belfort|vegetazione|panoramica|scattata|folta|provinciale|belfort.castel
FOTOGR-II-3796;chiesa.veduta|oratorio|1971|verso|scomparsa|vecchio|panoramica|vicino|spormaggiore
FOTOGR-II-3798;luigi.fratelli|lino|sinistra|piano|maurina|primo|fratelli|maurina|mario,
FOTOGR-II-3799;mentre|primo|giuseppe|piano|clamer|pipa|1960.giuseppe
FOTOGR-II-3800;albino|nell'ultima|fotografia|minatori|primo|uniti|negli|maurina|stati|destra|piedi|gruppo|1924-25.minatori
FOTOGR-II-3801;alfonso|gasperetti|zeni|bertò|roberta|giuda|bruna|sandro|sinistra|selvapiana|pozza|dietro|ciccolini|mario|trattore|leonardelli|località|braccio|rosantonia|osti|leonardelli|1969.selvapiana|mottes|rampanelli|luigi|paolo|venturini
FOTOGR-II-3802;della|cinquanta|fotografia|sinistra|piazza|ricci|figlio|secondo|reich|giuliano|arturo|agostino|chiesa|1953-54|terzo
FOTOGR-II-3803;leonardelli|caprette|trasferiranno|maria|1954.bambine|1953|bambine|canada
FOTOGR-II-3804;corinna|luisa|sinistra|reich|alcuni|lochner|reich|bertò|annamaria|maria|agostino|1959-60|giuliano|villeggianti.famiglia|braccio
FOTOGR-II-3805;livia|1930|malfatti-tenaglia|sinistra|braccio|tenaglia.famiglia|giulia|malfatti|malfatti
FOTOGR-II-3806;anselmo|giuliana.davanti|rizo|famiglia|busetti|1964|leonardelli|adriano|armando|sandro|anselmo|sinistra:
FOTOGR-II-3807;maurina|italo|sinistra|marco|maurina.ragazzi|1955|giuliano|franco|giongo|frazione|maurina|maurina
FOTOGR-II-3808;1924|ginacaterina|alfonso|caterina|figli|maurina|cernocco.
FOTOGR-II-3809;angelo|padre|canada.angelo|viola|ritratto|1952|spedito|emigrato
FOTOGR-II-3810;1963|bicicletta|biglietto|dalla|beni|abitazione|motocicletta|famiglia|vendita|ricavati|terreno.biglietto|dall'argentina|acquistato|d'imbarco|della|soldi
FOTOGR-II-3811;dall'argentina.la|quale|famiglia|rientro|augustus
FOTOGR-II-3812;mirta|bertò|braccio|sinistra|argentina|fabio.la|fulvio|zave|figlia|1956|famiglia|argentina,
FOTOGR-II-3813;ezio|bertò|sinistra|lino|silvio|bertòfamiglia|1953|arturo|arturo|bruno
FOTOGR-II-3814;giuseppe|oclon|sinistra|giuseppe|maria|luigia|bertò|enrico.fratelli|nipote|meanina|coniugata|onestinghel|ernesto|carlo|malfatti,
FOTOGR-II-3815;endrizzi|gasperetti|giuseppe|guido|sinistra|bambina.signori|santina|notiamo|bertò|bertò|lochner|cortile|1975.
FOTOGR-II-3816;bertò|1951|funerale|endrizzi|endrizzi|nonna|maria|carlo
FOTOGR-II-3817;recita|alice|matrimonio|largaiolli.matrimonio|malfatti|mentre|emilio|oliva|1960|largaiolli|poesia
FOTOGR-II-3818;zeni.cacciatori|battista|benon|bruno|tita|giorgio|bertò|sinistra|guido|1964|giuseppe|zeni|zeni|giovanni|zamboni|ginocchio|paolo
FOTOGR-II-3819;zave|lino|bianca|famiglia|giuseppe|mamma|destra|bruno|bertò|guido|bepo|1956|bepa|.foto|sinistra|famiglie|giuseppina|pacli|gruppo|moglie
FOTOGR-II-3820;pacli|enrichetta|annamaria|renzo|giorgio|1960|ezio|renato.famiglia|sinistra|mamma|rita|bertò
FOTOGR-II-3821;mario|portone|bronzon|bertò|consiglio|1993|rosalia|esposto|consiglio.quadro|sopra|piazza|quadro|accanto|rovescio|votivo|dell'attuale
FOTOGR-II-3822;sinistra|luigi|giuseppe|zeni.ditta|bertò|bruno|faustino|zeni|altri|riconoscono|onestinghel|erminio|pezzi|tenaglia|ditta|endrizzi,
FOTOGR-II-3823;signore|sguardo|sotto|un'abitazione|1958|allontanano|attento|ciazotare|
FOTOGR-II-3824;prima|classe|elementare.la|bambini|1945.
FOTOGR-II-3825;maria|coniugata|sinistra|malfatti|bertò|oliva|giuseppina|malfatti|malfatti|1970|natalia|teresina|sorelle|cinque
FOTOGR-II-3826;corrà|giuseppe|1984|1978-79|sinistra|spormaggiore|parroco|gasperetti.don|corrà
FOTOGR-II-3827;parroco|ciocchetti|spormaggiore|ciocchetti|1984|1996.don|paride
FOTOGR-II-3828;esterno|mentre|carlo|giulio|sinistra|vino|lochner|agostino|malfatti|seduti|reich.signori|1960|maestro|tavolino|notano|sorseggiano
FOTOGR-II-3829;giulio|edvige|augusto|augusto.famiglia|giuseppe|sinistra|1930|beiel|endrizzi|anna,
FOTOGR-II-3830;1965|nisclaia|nisclaia|sinistra|località|emilia|teresina|fanny|tano|.signore|endrizzi|angelina,
FOTOGR-II-3831;zeni.famiglie|della|luigia|tinol|1919|matrimonio|vittorio|famiglie|tota|davanti|occasione
FOTOGR-II-3832;1954|gasperetti|cavallino|legnorenato|renato
FOTOGR-II-3833;ultimo|scuola|1953|della|classe|giorno|1939.classe
FOTOGR-II-3834;gasperetti|zeni.signore|bertò|bertò|sinistra|albina|davanti|maria|agnese|bambini|ambrosina|albino|giovanna|osti|gasperetti|annamaria|1948.
FOTOGR-II-3835;oliva|sinistra|centro|gasperetti|molveno|primi|maria|bertò.cameriere|bertò|prima
